348
348
507
507
507
507
523
523
467
467
499
499
507
507
531
531
594
594
507
507
515
515
515
515
562
562
546
546
594
594
570
570
554
554
610
610
515
515
626
626
570
570
586
586
499
499
467
467
372
372
317
317
245
245
396
396
340
340
435
435
364
364
380
380
332
332
309
309
309
309
317
317
317
317
301
301
364
364
285
285
372
372
293
293
198
198
126
126
55
55
126
126
118
118
134
134
150
150
111
111
71
71
63
63
47
47
-40
-40
-80
-80
-103
-103
-175
-175
-214
-214
-309
-309
-246
-246
-262
-262
-238
-238
-278
-278
-309
-309
-40
-40
31
31
0
0
8
8
-8
-8
8
8
39
39
-48
-48
15
15
23
23
8
8
-32
-32
0
0
0
0
-72
-72
-24
-24
-16
-16
-40
-40
79
79
-32
-32
55
55
15
15
8
8
39
39
39
39
31
31
-24
-24
0
0
-48
-48
-32
-32
-32
-32
-24
-24
0
0
23
23
-56
-56
0
0
8
8
-40
-40
0
0
39
39
-16
-16
-8
-8
-24
-24
-56
-56
31
31
-16
-16
87
87
55
55
642
642
721
721
776
776
951
951
919
919
927
927
903
903
871
871
879
879
887
887
784
784
784
784
713
713
467
467
317
317
301
301
214
214
182
182
71
71
118
118
71
71
31
31
-40
-40
-119
-119
-48
-48
-48
-48
-56
-56
-64
-64
-191
-191
-262
-262
-373
-373
-349
-349
-428
-428
-444
-444
-452
-452
-444
-444
-476
-476
-618
-618
-634
-634
-642
-642
-706
-706
-634
-634
-523
-523
-587
-587
-753
-753
-674
-674
-706
-706
-547
-547
-468
-468
-349
-349
-333
-333
-381
-381
-373
-373
-317
-317
-333
-333
-183
-183
-151
-151
-175
-175
-373
-373
-436
-436
-571
-571
-611
-611
-523
-523
-468
-468
-492
-492
-428
-428
-515
-515
-595
-595
-515
-515
-381
-381
-238
-238
-88
-88
-88
-88
-48
-48
-111
-111
-135
-135
-32
-32
23
23
111
111
-48
-48
0
0
-80
-80
-111
-111
-167
-167
-206
-206
-230
-230
-238
-238
-436
-436
-626
-626
-761
-761
-975
-975
-1086
-1086
-1046
-1046
-1007
-1007
-840
-840
-761
-761
-737
-737
-737
-737
-761
-761
-531
-531
-412
-412
-270
-270
-143
-143
8
8
23
23
8
8
55
55
79
79
126
126
118
118
134
134
174
174
134
134
31
31
8
8
-48
-48
-151
-151
-183
-183
-246
-246
-270
-270
-222
-222
-270
-270
-278
-278
-214
-214
-191
-191
-151
-151
0
0
-127
-127
-80
-80
-8
-8
15
15
95
95
71
71
190
190
-32
-32
-64
-64
-254
-254
-246
-246
-254
-254
-349
-349
-349
-349
-389
-389
-492
-492
-579
-579
-587
-587
-618
-618
-603
-603
-444
-444
-405
-405
-444
-444
-444
-444
-500
-500
-476
-476
-333
-333
-238
-238
-214
-214
-175
-175
-111
-111
-119
-119
-24
-24
142
142
237
237
332
332
277
277
214
214
103
103
87
87
87
87
206
206
309
309
372
372
372
372
309
309
285
285
380
380
523
523
610
610
626
626
586
586
475
475
491
491
665
665
578
578
546
546
499
499
309
309
158
158
134
134
87
87
103
103
15
15
-214
-214
-309
-309
-381
-381
-460
-460
-405
-405
-428
-428
-452
-452
-436
-436
-523
-523
-476
-476
-531
-531
-389
-389
-341
-341
-294
-294
-214
-214
-183
-183
-80
-80
-24
-24
79
79
134
134
150
150
47
47
71
71
134
134
126
126
111
111
8
8
0
0
-95
-95
-24
-24
87
87
79
79
55
55
55
55
31
31
87
87
150
150
166
166
261
261
269
269
325
325
134
134
166
166
245
245
459
459
562
562
523
523
428
428
380
380
293
293
301
301
348
348
340
340
309
309
134
134
87
87
-24
-24
-48
-48
-16
-16
0
0
39
39
95
95
103
103
95
95
142
142
158
158
95
95
261
261
142
142
126
126
142
142
103
103
